,A,B,tie,label,id,log_loss,perplexity
5445,0.02306,0.921,0.0562,1,1601059626,0.08257335556100515,1.0860945244178444
5446,0.2078,0.6284,0.1638,2,1601578381,1.8089970297476619,2.0003755797789275
5447,0.3403,0.4436,0.2162,1,1602570873,0.8129461611856982,2.0003755797789275
5448,0.3745,0.3,0.3254,1,1602619419,1.2038100571533088,2.0003755797789275
5449,0.08185,0.6904,0.2278,1,1602885927,0.37050217299656096,1.4484471848064275
5450,0.1229,0.617,0.26,1,1603072180,0.48270447431512137,1.6204941724005104
5451,0.368,0.1487,0.4834,2,1603211318,0.7269140430307628,2.0003755797789275
5452,0.695,0.09875,0.2063,1,1603272196,2.3149923524571103,2.0003755797789275
5453,0.5825,0.1686,0.2489,2,1603293209,1.3906985767048339,2.0003755797789275
5454,0.789,0.10547,0.1054,0,1603573542,0.2368487100593868,1.2672559906476395
5455,0.6934,0.0933,0.2133,1,1603615529,2.371630284891201,2.0003755797789275
5456,0.0974,0.642,0.2603,1,1603729573,0.44278287111535947,1.5570124937112892
5457,0.631,0.11255,0.2566,0,1603995633,0.46067230181685126,1.584926978289699
5458,0.691,0.1219,0.187,2,1604031501,1.6764008747441494,2.0003755797789275
5459,0.4084,0.1991,0.3923,0,1604084168,0.8952703879688327,2.0003755797789275
5460,0.1943,0.2644,0.5415,1,1604354080,1.3305200305458804,2.0003755797789275
5461,0.2329,0.548,0.2194,0,1604488772,1.4572245581335828,2.0003755797789275
5462,0.5425,0.2057,0.2517,2,1604632236,1.379359604938697,2.0003755797789275
5463,0.2076,0.4778,0.3145,1,1604849371,0.7384761215595805,2.0003755797789275
5464,0.4998,0.1815,0.3188,0,1605132608,0.6937576439205798,2.0003755797789275
5465,0.2192,0.212,0.569,2,1605752317,0.5642646830221232,1.7583839467911504
5466,0.7065,0.1288,0.1646,0,1605822431,0.34724918176422764,1.4150722953717263
5467,0.1344,0.7417,0.124,0,1605823400,2.0070612734191347,2.0003755797789275
5468,0.3254,0.4663,0.2081,1,1605992008,0.7627855679149812,2.0003755797789275
5469,0.759,0.09894,0.1421,0,1606353997,0.2758483329972026,1.3175490212708745
5470,0.2039,0.642,0.1539,1,1606738061,0.44290496378384653,1.5570989088011384
5471,0.442,0.3135,0.2444,2,1606831933,1.4087672169719492,2.0003755797789275
5472,0.381,0.3218,0.2974,0,1607438312,0.9649283570314391,2.0003755797789275
5473,0.3948,0.2491,0.356,2,1607969247,1.0328231763870532,2.0003755797789275
5474,0.2974,0.24,0.4626,1,1608192009,1.4271570465721772,2.0003755797789275
5475,0.3794,0.4827,0.1377,1,1608239763,0.7281861731165529,2.0003755797789275
5476,0.2346,0.4944,0.2708,0,1608912898,1.4495475873168773,2.0003755797789275
5477,0.3647,0.3442,0.2908,1,1608963004,1.066177012914956,2.0003755797789275
5478,0.6484,0.1544,0.1973,0,1609217775,0.433311718985545,1.542456778300964
5479,0.3132,0.4014,0.2854,1,1609837491,0.9128785911032185,2.0003755797789275
5480,0.3696,0.4216,0.209,0,1610002162,0.995499843549477,2.0003755797789275
5481,0.3923,0.3318,0.276,2,1610043516,1.2877932550129574,2.0003755797789275
5482,0.06915,0.7285,0.2025,0,1610201143,2.6716193555182177,2.0003755797789275
5483,0.784,0.1154,0.1002,0,1610365006,0.24293396941808842,1.2749144267358812
5484,0.382,0.3142,0.304,2,1610415921,1.191119468648063,2.0003755797789275
5485,0.434,0.2673,0.2986,1,1610573244,1.3192565244687424,2.0003755797789275
5486,0.1859,0.3533,0.461,2,1610774104,0.7746148828764233,2.0003755797789275
5487,0.394,0.3252,0.2808,1,1610872536,1.1233293156190092,2.0003755797789275
5488,0.3364,0.1858,0.4778,0,1611012745,1.0893777151457398,2.0003755797789275
5489,0.155,0.7017,0.1433,1,1612010123,0.3543061000803735,1.425064503788005
5490,0.132,0.3308,0.537,2,1612091231,0.6214314496092496,1.861020383329545
5491,0.1791,0.4856,0.3354,1,1612280218,0.7225009507278972,2.0003755797789275
5492,0.445,0.26,0.295,2,1612717709,1.2210447882245834,2.0003755797789275
5493,0.2451,0.404,0.3508,0,1612816978,1.4060188664676692,2.0003755797789275
5494,0.358,0.3362,0.306,1,1613012064,1.0901036679906888,2.0003755797789275
5495,0.335,0.1208,0.5444,2,1613232805,0.6081923909721689,1.83745324833063
5496,0.259,0.3145,0.4265,1,1613609982,1.1569202600550448,2.0003755797789275
5497,0.1076,0.673,0.2197,1,1613730522,0.39641362329278423,1.486729754168585
5498,0.3745,0.2527,0.3728,0,1613737445,0.9821321847921423,2.0003755797789275
5499,0.5483,0.1492,0.3025,0,1613850152,0.6008600314209552,1.823429875585146
5500,0.277,0.4539,0.2688,0,1613923538,1.2831340663716666,2.0003755797789275
5501,0.873,0.0683,0.05884,1,1614422858,2.6840529082342988,2.0003755797789275
5502,0.8257,0.06793,0.10626,0,1614541587,0.19142155949713108,1.2109514157562693
5503,0.3855,0.2966,0.3179,2,1614873658,1.1461093439508292,2.0003755797789275
5504,0.557,0.1808,0.2622,2,1615144035,1.3387429545130594,2.0003755797789275
5505,0.1134,0.5303,0.3564,2,1615372878,1.0316965148794874,2.0003755797789275
5506,0.3938,0.4146,0.1917,0,1615635284,0.9319150885941349,2.0003755797789275
5507,0.6484,0.1335,0.2181,1,1615783648,2.0134394271598883,2.0003755797789275
5508,0.278,0.3066,0.4153,0,1615866629,1.2798602032721615,2.0003755797789275
5509,0.2478,0.5264,0.2256,1,1616461896,0.641512064258282,1.898953263170572
5510,0.3816,0.2421,0.3762,0,1617369867,0.9632817585341801,2.0003755797789275
5511,0.0939,0.7656,0.1404,1,1617689788,0.2669407074853582,1.3058971585563068
5512,0.1575,0.596,0.2465,1,1618838240,0.5173155749112195,1.6773782406741338
5513,0.345,0.2095,0.4456,2,1620143181,0.8084309007027518,2.0003755797789275
5514,0.3142,0.293,0.3928,2,1620276284,0.9343980197269605,2.0003755797789275
5515,0.6035,0.1696,0.227,0,1620610956,0.5051054110042881,1.6575202405640772
5516,0.2452,0.304,0.4507,2,1620990590,0.7968676738928593,2.0003755797789275
5517,0.152,0.4521,0.3958,0,1621001604,1.8839004606167942,2.0003755797789275
5518,0.0521,0.6626,0.2854,1,1621068592,0.41167887486820837,1.509462834466053
5519,0.6475,0.1554,0.1973,0,1621219298,0.4348188782761163,1.54471257869858
5520,0.2131,0.3345,0.4524,1,1621287312,1.0952001478971731,2.0003755797789275
5521,0.05692,0.5293,0.4136,1,1621786615,0.6359921582922788,1.888849872200016
5522,0.613,0.1127,0.2744,0,1621949448,0.4896060568298272,1.6314208961156986
5523,0.3342,0.3616,0.3042,2,1622084645,1.1900724673719452,2.0003755797789275
5524,0.0351,0.85,0.1149,1,1622389763,0.162526109253735,1.1765111455411874
5525,0.329,0.4285,0.2423,0,1622569673,1.1112667974834045,2.0003755797789275
5526,0.355,0.234,0.4111,1,1622775803,1.4525186670961703,2.0003755797789275
5527,0.07355,0.597,0.329,1,1623170855,0.5153737282376231,1.6740026357444302
5528,0.5273,0.1826,0.29,0,1623318114,0.639902666041133,1.8965014367986623
5529,0.2213,0.522,0.2566,1,1623339523,0.6500179973706662,1.9153671385134996
5530,0.0951,0.803,0.1015,1,1623602464,0.21894020072532316,1.244719155741541
5531,0.3252,0.4028,0.2722,0,1624120255,1.1235734264465367,2.0003755797789275
5532,0.5654,0.2406,0.1941,2,1624313151,1.6395461149275374,2.0003755797789275
5533,0.3484,0.4368,0.2147,0,1624388184,1.0543144714788204,2.0003755797789275
5534,0.3623,0.2311,0.4065,2,1624757320,0.9000636865411125,2.0003755797789275
5535,0.389,0.352,0.259,0,1626650461,0.9443918568092952,2.0003755797789275
5536,0.6475,0.1619,0.1906,1,1626679827,1.8208690987697942,2.0003755797789275
5537,0.4023,0.3867,0.211,1,1627850245,0.9501796572074982,2.0003755797789275
5538,0.1813,0.6665,0.1525,1,1628658023,0.40595338936786574,1.5008759395338265
5539,0.167,0.2637,0.5693,1,1628668258,1.3330498466010783,2.0003755797789275
5540,0.3123,0.274,0.414,1,1629490348,1.2951421914642294,2.0003755797789275
5541,0.2747,0.239,0.4863,2,1629971056,0.7208717285748002,2.0003755797789275
5542,0.364,0.2766,0.3596,2,1630176001,1.0229538610842408,2.0003755797789275
5543,0.1558,0.565,0.2793,0,1630201954,1.859427883374554,2.0003755797789275
5544,0.7144,0.1461,0.1396,0,1630340424,0.33649664800179985,1.4001304724204888
5545,0.4727,0.2139,0.3135,2,1630744222,1.1600306824694373,2.0003755797789275
5546,0.4712,0.3506,0.1782,1,1630831872,1.0481494171111743,2.0003755797789275
5547,0.1818,0.1696,0.649,0,1631273603,1.7052974254228075,2.0003755797789275
5548,0.0851,0.7173,0.1979,1,1631688231,0.33252592081304844,1.3945764252039283
5549,0.2893,0.329,0.3816,2,1632858316,0.9634038362978671,2.0003755797789275
5550,0.7188,0.1439,0.1375,0,1632900919,0.3303637497331026,1.3916256353767138
5551,0.2742,0.3247,0.4011,2,1633483875,0.9134870486820756,2.0003755797789275
5552,0.2238,0.2136,0.5625,1,1633505414,1.5434202025980424,2.0003755797789275
5553,0.36,0.4487,0.1912,2,1633703539,1.6546334707285406,2.0003755797789275
5554,0.2161,0.3367,0.4475,0,1633807580,1.5324226325389416,2.0003755797789275
5555,0.0939,0.04767,0.8584,2,1634013642,0.15262587089530516,1.16487217884741
5556,0.155,0.6875,0.1572,0,1634623061,1.8638969973944781,2.0003755797789275
5557,0.3098,0.2356,0.4546,2,1634847521,0.7883597088823313,2.0003755797789275
5558,0.4333,0.1691,0.3977,2,1634869649,0.9221666209798242,2.0003755797789275
5559,0.612,0.2046,0.1836,0,1635053961,0.4913230312633301,1.6342658181880525
5560,0.5703,0.2037,0.2257,0,1635232855,0.5613266523390522,1.7529091313719365
5561,0.4329,0.1836,0.3835,0,1635306903,0.8373378606451358,2.0003755797789275
5562,0.563,0.2471,0.1901,0,1635646242,0.5746185287528651,1.7768096547397323
5563,0.1445,0.6055,0.2498,1,1636026942,0.501508157128142,1.6509748173736565
5564,0.0977,0.7427,0.1598,1,1636146058,0.29767878260709524,1.3467798192254137
5565,0.4875,0.3088,0.2037,1,1636255399,1.1750608284202488,2.0003755797789275
5566,0.5317,0.2542,0.2144,0,1636319812,0.6318479740539653,1.8813979828246288
5567,0.4133,0.2776,0.3093,2,1636748131,1.173603097225732,2.0003755797789275
5568,0.2161,0.2175,0.5664,2,1636756600,0.5684437020589881,1.765539350752494
5569,0.625,0.1973,0.1776,1,1636857587,1.6230820304345612,2.0003755797789275
5570,0.3828,0.3477,0.2695,0,1637024745,0.9602099658089905,2.0003755797789275
5571,0.5674,0.12427,0.3083,0,1637952709,0.5667210487475418,1.7624658951429808
5572,0.3975,0.2556,0.347,2,1638463728,1.058650038622243,2.0003755797789275
5573,0.1934,0.2976,0.5093,2,1638822818,0.6750066419861533,1.964463308086923
5574,0.1519,0.597,0.2507,1,1639085082,0.5153126800400522,1.6739226325853476
5575,0.0444,0.872,0.0833,1,1639237901,0.1366715788554259,1.146464194006824
5576,0.44,0.3071,0.2527,1,1639243128,1.180243559026784,2.0003755797789275
5577,0.2299,0.5215,0.2485,2,1640253668,1.3920488918451888,2.0003755797789275
5578,0.4902,0.2031,0.3066,0,1640758507,0.7128716859077239,2.0003755797789275
5579,0.0973,0.806,0.0966,1,1641028392,0.21554357553295106,1.2406232363662608
5580,0.2489,0.2893,0.4617,1,1641318958,1.240146035386425,2.0003755797789275
5581,0.08295,0.79,0.1268,1,1641443104,0.23548976630635843,1.2655460375763592
5582,0.12225,0.672,0.2059,1,1642014759,0.39774400095979007,1.4884114417683487
5583,0.5957,0.2169,0.1874,0,1642197267,0.5180128484320962,1.6786369607346885
5584,0.2952,0.295,0.41,2,1642263146,0.8918125096418029,2.0003755797789275
5585,0.2563,0.3457,0.398,1,1642518521,1.0621748924656786,2.0003755797789275
5586,0.10345,0.1462,0.7505,2,1642598639,0.2872143313277922,1.3327251666460926
5587,0.1565,0.5337,0.3098,1,1643104813,0.6279374979828598,1.8738930970987369
5588,0.174,0.5596,0.2666,1,1643825719,0.5807081517472392,1.7874291768140702
5589,0.0637,0.85,0.0864,1,1643907626,0.16264815721873674,1.1766670152367191
5590,0.6636,0.07996,0.2563,2,1644386354,1.3610986458040877,2.0003755797789275
5591,0.4045,0.2498,0.3457,2,1644398033,1.0621748924656786,2.0003755797789275
5592,0.05832,0.7676,0.1741,1,1644781606,0.2644844951264507,1.3028557388320794
5593,0.8257,0.07526,0.09894,0,1644787044,0.19142155949713108,1.2109683724569411
5594,0.3538,0.3262,0.3203,1,1645052117,1.12057492345028,2.0003755797789275
5595,0.268,0.5737,0.1584,1,1645495184,0.5558396704086666,1.7433974749586627
5596,0.02979,0.879,0.09125,1,1645500337,0.1290160052561714,1.1377013940171932
5597,0.6177,0.1302,0.252,2,1645522574,1.3783901429141487,2.0003755797789275
5598,0.595,0.1971,0.2079,1,1645669620,1.6240672224500594,2.0003755797789275
5599,0.3682,0.4387,0.1931,1,1645943471,0.8238922799357846,2.0003755797789275
5600,0.573,0.2323,0.1947,2,1645990150,1.6365284428878715,2.0003755797789275
5601,0.4802,0.2415,0.2783,1,1646501054,1.4210718350966316,2.0003755797789275
5602,0.7524,0.1266,0.12115,2,1646582896,2.1108694234249334,2.0003755797789275
5603,0.427,0.417,0.156,1,1646630696,0.8746877923708285,2.0003755797789275
5604,0.278,0.407,0.315,1,1646749874,0.8989852839685497,2.0003755797789275
5605,0.3323,0.2827,0.385,0,1646822472,1.1017911640678777,2.0003755797789275
5606,0.3008,0.3489,0.3506,0,1647211124,1.2016161334534061,2.0003755797789275
5607,0.437,0.3037,0.2593,1,1647332254,1.191678893420219,2.0003755797789275
5608,0.1643,0.5435,0.292,1,1647944950,0.6095604644516798,1.8392522757946137
5609,0.1709,0.3394,0.4897,2,1647960517,0.7138681981974628,2.0003755797789275
5610,0.2327,0.2825,0.485,0,1648115968,1.458395373892669,2.0003755797789275
5611,0.1073,0.7397,0.1528,0,1648261975,2.232006371830425,2.0003755797789275
5612,0.145,0.657,0.1978,2,1648642740,1.6207319190528593,2.0003755797789275
5613,0.597,0.1225,0.28,2,1648670054,1.272555827233118,2.0003755797789275
5614,0.6763,0.157,0.1667,0,1649250871,0.39116356753795956,1.4784591617155474
5615,0.05453,0.868,0.0773,1,1649419811,0.1413440520417528,1.1518293680508465
5616,0.1918,0.3828,0.4253,2,1649475434,0.8548549315432086,2.0003755797789275
5617,0.4458,0.1279,0.4263,2,1650745342,0.8526834303197962,2.0003755797789275
5618,0.1439,0.7363,0.1199,1,1650914041,0.3062015004540228,1.358417652060741
5619,0.4756,0.263,0.2617,2,1650981362,1.3407289359161236,2.0003755797789275
5620,0.318,0.4197,0.262,0,1651187922,1.1450974191623247,2.0003755797789275
5621,0.2788,0.4011,0.32,0,1651468271,1.2772297765033882,2.0003755797789275
5622,0.1958,0.62,0.1842,2,1651561506,1.6918329513739658,2.0003755797789275
5623,0.6846,0.1384,0.1769,0,1651951271,0.37884184080117606,1.4604400971780365
5624,0.699,0.086,0.2148,2,1652080777,1.5379052925407721,2.0003755797789275
5625,0.4348,0.2114,0.3538,0,1652531350,0.8328358834296821,2.0003755797789275
5626,0.2986,0.3547,0.3467,1,1653227528,1.0363805031490607,2.0003755797789275
5627,0.0754,0.8105,0.1142,0,1653231942,2.5853563416396823,2.0003755797789275
5628,0.1569,0.6494,0.1935,1,1653684786,0.431440594511425,1.539510081105636
5629,0.10675,0.4868,0.4062,2,1653876340,0.9006034231035869,2.0003755797789275
5630,0.02649,0.9033,0.0701,1,1653953983,0.10161703106805697,1.1069661099994894
5631,0.4587,0.2019,0.3394,0,1654684700,0.7792711673058784,2.0003755797789275
5632,0.3096,0.4177,0.2727,0,1654888257,1.1725700317221726,2.0003755797789275
5633,0.3596,0.344,0.2964,0,1655058446,1.0227097502567135,2.0003755797789275
5634,0.1076,0.1548,0.738,2,1655143326,0.30427511259364864,1.3558229327906124
5635,0.3525,0.2717,0.3757,2,1655571051,0.9788780328804645,2.0003755797789275
5636,0.85,0.0708,0.0789,0,1656283900,0.16222092415660633,1.1760887145166048
5637,0.1222,0.5615,0.3162,2,1656754661,1.1513781148220186,2.0003755797789275
5638,0.4368,0.2842,0.279,1,1657016881,1.2581485384279605,2.0003755797789275
5639,0.504,0.2025,0.2937,1,1657200409,1.5970651199513701,2.0003755797789275
5640,0.2942,0.4917,0.214,1,1657335830,0.7097660156771491,2.0003755797789275
5641,0.11676,0.5986,0.2847,1,1657759741,0.5131679029569224,1.6704968680951753
5642,0.694,0.1266,0.1794,0,1657763814,0.3653807802986108,1.4411156326435073
5643,0.7256,0.11237,0.162,0,1657791259,0.320714723862723,1.3781535936800104
5644,0.551,0.1938,0.2554,0,1657808253,0.5964175541013942,1.8155737580735016
5645,0.3901,0.3997,0.2104,1,1658483063,0.9173897001757361,2.0003755797789275
5646,0.1399,0.621,0.2388,1,1658504900,0.47602907182715704,1.6094595903926754
5647,0.1368,0.4255,0.4377,2,1658958070,0.8262427559767365,2.0003755797789275
5648,0.1317,0.7075,0.1608,2,1659949113,1.827801645536008,2.0003755797789275
5649,0.3494,0.3638,0.2869,2,1660208850,1.2487427401410844,2.0003755797789275
5650,0.2637,0.5024,0.2339,2,1660309785,1.4529183887484831,2.0003755797789275
5651,0.3518,0.185,0.4631,2,1660494327,0.7697371967843295,2.0003755797789275
5652,0.5044,0.3186,0.1768,1,1660857258,1.143563676530376,2.0003755797789275
5653,0.1606,0.635,0.2045,2,1661114996,1.587222825256435,2.0003755797789275
5654,0.3386,0.3247,0.3367,0,1661843591,1.0828677464045122,2.0003755797789275
5655,0.716,0.1022,0.182,0,1661891822,0.3343261037128016,1.3969967745502556
5656,0.3774,0.22,0.4026,1,1662512832,1.5142609091110057,2.0003755797789275
5657,0.245,0.407,0.348,0,1663079419,1.4063949207192639,2.0003755797789275
5658,0.1602,0.4697,0.3699,1,1663313775,0.755360365061518,2.0003755797789275
5659,0.07166,0.7637,0.1649,1,1663498120,0.2698611758816694,1.3098368834137608
5660,0.3967,0.286,0.3174,0,1664322673,0.9245030719555059,2.0003755797789275
5661,0.8594,0.0597,0.0807,0,1664631838,0.15130572769502695,1.1633082988709045
5662,0.4429,0.3179,0.2394,2,1665230040,1.4298255839454683,2.0003755797789275
5663,0.1271,0.6387,0.2343,0,1665266189,2.06297627866432,2.0003755797789275
5664,0.1626,0.6206,0.2168,2,1665360509,1.5287944237271736,2.0003755797789275
5665,0.2478,0.5815,0.1708,0,1665984121,1.3952443381059816,2.0003755797789275
5666,0.619,0.2467,0.1342,1,1666678020,1.399565629875668,2.0003755797789275
5667,0.461,0.2178,0.3213,0,1667566171,0.7744928200138977,2.0003755797789275
5668,0.282,0.491,0.2272,1,1668648035,0.7115008398092173,2.0003755797789275
5669,0.557,0.274,0.1688,0,1669423776,0.5848365585336358,1.7948364748183736
5670,0.1462,0.4932,0.3608,2,1670334570,1.019565176038724,2.0003755797789275
5671,0.0553,0.2793,0.6655,0,1670946045,2.8951432846587806,2.0003755797789275
5672,0.4922,0.2593,0.2487,0,1671159124,0.7090176003906101,2.0003755797789275
5673,0.679,0.1184,0.2024,0,1671350457,0.3868407942359555,1.4722379615580337
5674,0.8604,0.0618,0.0777,0,1671658584,0.1502615801299321,1.1620907695010132
5675,0.1472,0.2852,0.5674,0,1671727466,1.9156047995599843,2.0003755797789275
5676,0.1417,0.1779,0.68,1,1672029127,1.7265343706519103,2.0003755797789275
5677,0.1477,0.2722,0.58,2,1672146970,0.5445924862368081,1.7235864066393127
5678,0.4026,0.3042,0.2932,0,1672264082,0.9098418441597448,2.0003755797789275
5679,0.3052,0.3015,0.3933,1,1672339989,1.1989399176572662,2.0003755797789275
5680,0.1217,0.771,0.1073,1,1672741985,0.2600719719037563,1.2969920484595818
5681,0.1646,0.5864,0.2493,1,1672932517,0.5339532749069422,1.7058509109362476
5682,0.762,0.10156,0.1364,0,1673249805,0.27165912850649193,1.3122861314800385
5683,0.2988,0.439,0.2622,1,1673702883,0.8233359516877782,2.0003755797789275
5684,0.4412,0.3354,0.2233,0,1673836625,0.8182207983634282,2.0003755797789275
5685,0.1343,0.449,0.4167,1,1673955358,0.8007889421150226,2.0003755797789275
5686,0.378,0.325,0.297,0,1674036589,0.9730471125696712,2.0003755797789275
5687,0.455,0.2357,0.3093,1,1674142701,1.4452421277133003,2.0003755797789275
5688,0.1958,0.3147,0.4895,2,1674290386,0.7143668269786742,2.0003755797789275
5689,0.2585,0.2817,0.4597,2,1674613483,0.7771446380621913,2.0003755797789275
5690,0.766,0.10706,0.1268,0,1674679907,0.2664252334263658,1.3051922051069489
5691,0.538,0.2261,0.2356,2,1674752413,1.445393894948184,2.0003755797789275
5692,0.6255,0.2062,0.1682,1,1674968188,1.578899352707802,2.0003755797789275
5693,0.622,0.2095,0.1686,0,1674981451,0.47482421288981547,1.6079690290961302
5694,0.3362,0.2612,0.4023,2,1675620494,0.9102042858177528,2.0003755797789275
5695,0.528,0.1711,0.3013,0,1675969735,0.6392212793477174,1.8953020904538984
5696,0.2412,0.1635,0.595,2,1676062736,0.51871077891444,1.679478838708941
5697,0.528,0.276,0.1965,0,1676215572,0.6392212793477174,1.895286888764574
5698,0.408,0.2228,0.3691,1,1676525451,1.50145600349901,2.0003755797789275
5699,0.2559,0.419,0.3252,0,1676569956,1.3631273018383563,2.0003755797789275
5700,0.4595,0.3052,0.2352,1,1677553340,1.18674525865931,2.0003755797789275
5701,0.303,0.37,0.327,1,1677809052,0.9939356005170268,2.0003755797789275
5702,0.5723,0.1638,0.264,0,1678431547,0.5581520160224405,1.747002841068835
5703,0.3376,0.3608,0.3018,1,1678514311,1.019565176038724,2.0003755797789275
5704,0.1597,0.6006,0.2399,1,1678725508,0.509971600655461,1.6656327704784215
5705,0.3237,0.2202,0.456,0,1679058824,1.1278439959735358,2.0003755797789275
5706,0.4507,0.1671,0.382,0,1679248302,0.7968676738928593,2.0003755797789275
5707,0.683,0.2003,0.1168,0,1679553979,0.38135012232144455,1.464414666757211
5708,0.2007,0.578,0.2212,0,1679886909,1.6060257716631638,2.0003755797789275
5709,0.2316,0.489,0.2795,2,1679999721,1.2747283135935294,2.0003755797789275
5710,0.0728,0.7607,0.1663,1,1680193928,0.2732776374941018,1.3142338300285208
5711,0.6016,0.135,0.2632,2,1680260847,1.3346592448182273,2.0003755797789275
5712,0.525,0.1642,0.311,0,1680306366,0.6446651084601609,1.905269887992877
5713,0.326,0.4785,0.1957,0,1680995787,1.1212016587475195,2.0003755797789275
5714,0.193,0.3882,0.4187,1,1681040594,0.9461547937413795,2.0003755797789275
5715,0.2313,0.54,0.2289,2,1681511753,1.4747935197023052,2.0003755797789275
5716,0.202,0.3113,0.4868,2,1681896853,0.7199902790600857,2.0003755797789275
5717,0.292,0.5337,0.1741,1,1682274735,0.627693327550686,1.8731721259677243
5718,0.2025,0.298,0.4993,1,1682386993,1.210218614844952,2.0003755797789275
5719,0.56,0.2256,0.2145,0,1682470235,0.5798359318925534,1.7858115971200448
5720,0.643,0.1562,0.2007,2,1682833625,1.6060257716631638,2.0003755797789275
5721,0.3025,0.3071,0.3904,2,1682889265,0.9406324538853895,2.0003755797789275
5722,0.459,0.183,0.3582,0,1682971624,0.7788611737578744,2.0003755797789275
5723,0.713,0.1278,0.1592,0,1683578258,0.33830519369332934,1.4025838745142916
5724,0.4812,0.28,0.2388,2,1683847676,1.4322564966845264,2.0003755797789275
5725,0.2074,0.2659,0.527,1,1683889396,1.324873106648909,2.0003755797789275
5726,0.2112,0.4343,0.3545,1,1683947411,0.8339594790535085,2.0003755797789275
5727,0.55,0.1727,0.2773,0,1684319103,0.5980700996960757,1.818141386442564
5728,0.7695,0.0781,0.1522,0,1684567463,0.2618516379778869,1.2991910999779612
5729,0.586,0.1598,0.2542,1,1684710989,1.8337725036057022,2.0003755797789275
5730,0.4988,0.2075,0.294,2,1684712957,1.2246056516781048,2.0003755797789275
5731,0.11633,0.676,0.2076,2,1685030974,1.5716975844512533,2.0003755797789275
5732,0.4607,0.2043,0.335,0,1685151491,0.7750226213507935,2.0003755797789275
5733,0.2267,0.2844,0.489,2,1685231964,0.7154868939160511,2.0003755797789275
5734,0.2266,0.5146,0.2588,1,1686782003,0.6642712570580908,1.942787795693197
5735,0.464,0.1627,0.3733,2,1686878421,0.9855190236528072,2.0003755797789275
5736,0.307,0.3389,0.3542,1,1687484685,1.0821470256525938,2.0003755797789275
5737,0.4346,0.2341,0.3313,0,1687539953,0.8333975234332128,2.0003755797789275
5738,0.2196,0.3672,0.413,1,1687692727,1.0017605844458717,2.0003755797789275
5739,0.5303,0.1575,0.3123,2,1687703522,1.163932365140501,2.0003755797789275
5740,0.3528,0.3298,0.3174,1,1687882189,1.1091658287591448,2.0003755797789275
5741,0.518,0.1969,0.2852,0,1688248069,0.657773910407941,1.9306831862985745
5742,0.3596,0.4526,0.1879,1,1689008603,0.7927874834560689,2.0003755797789275
5743,0.2622,0.581,0.1565,1,1689384308,0.5426662296216493,1.7204500082242542
5744,0.06805,0.443,0.489,2,1689402367,0.7155479197605152,2.0003755797789275
5745,0.681,0.08203,0.237,2,1689843164,1.4396838092555462,2.0003755797789275
5746,0.2057,0.3713,0.423,2,1690050955,0.8602789398662632,2.0003755797789275
5747,0.3381,0.3513,0.3103,1,1690059124,1.045818289399802,2.0003755797789275
5748,0.449,0.235,0.3162,0,1690267598,0.8009110049775483,2.0003755797789275
5749,0.1844,0.541,0.275,1,1690373429,0.6146732627508102,1.8491504179685243
5750,0.1337,0.0972,0.769,2,1690685797,0.26254739788069403,1.300313429087831
5751,0.0678,0.8145,0.11755,1,1690844113,0.20505528100610337,1.2275656611494117
5752,0.613,0.1271,0.26,2,1690893930,1.3469140108121314,2.0003755797789275
5753,0.649,0.10675,0.2441,0,1691227636,0.43225380521155,1.540635399924131
5754,0.5864,0.1934,0.2203,0,1691438113,0.5338312269419405,1.7053697363130007
5755,0.4148,0.2546,0.3306,0,1691528725,0.8799710450474116,2.0003755797789275
5756,0.2135,0.1343,0.6523,2,1691880084,0.4273056949253331,1.5333174431646197
5757,0.2751,0.4795,0.2455,2,1692058788,1.4046480203691627,2.0003755797789275
5758,0.2778,0.3997,0.3225,2,1692128230,1.1316218621970184,2.0003755797789275
5759,0.03586,0.8545,0.10974,1,1692349790,0.15733946778551788,1.1704432865194605
5760,0.4656,0.2563,0.278,2,1692488190,1.2798602032721615,2.0003755797789275
5761,0.447,0.1461,0.4067,2,1692550667,0.8994632662288686,2.0003755797789275
5762,0.3137,0.4639,0.2224,0,1693544479,1.1592521693900235,2.0003755797789275
5763,0.1545,0.471,0.3743,0,1693585628,1.8670515741429936,2.0003755797789275
5764,0.4602,0.2444,0.2954,0,1693787037,0.7760830668372326,2.0003755797789275
5765,0.4878,0.3015,0.2106,1,1694489471,1.1988178398935792,2.0003755797789275
5766,0.3394,0.3142,0.3464,2,1694541350,1.060058489559301,2.0003755797789275
5767,0.127,0.56,0.3132,1,1694571465,0.579957979857555,1.7862487130593467
5768,0.7935,0.07074,0.1356,0,1695336100,0.23117276916095755,1.260017013803381
5769,0.351,0.378,0.271,2,1695378735,1.3056508724129638,2.0003755797789275
5770,0.4788,0.2445,0.2769,0,1695645555,0.7366784033855232,2.0003755797789275
5771,0.1719,0.644,0.1843,1,1695654023,0.4402339442696111,1.5532117936296268
5772,0.377,0.2145,0.4084,0,1695969455,0.9755123583709352,2.0003755797789275
5773,0.3691,0.3376,0.2932,2,1696675849,1.22685634463936,2.0003755797789275
5774,0.258,0.3845,0.3574,0,1696907992,1.3545761808491061,2.0003755797789275
5775,0.12274,0.6685,0.2087,1,1697590397,0.4027221238519786,1.4957189307775534
5776,0.372,0.271,0.357,0,1697947520,0.9886724304727521,2.0003755797789275
